"key","value"
"640620002","64062000200"
"650200991","65020099101"
"650200999","65020099904"
"650400991","65040099109"
"650400999","65040099902"
"650610901","65061090104"
"650610909","65061090907"
"650699901","65069990108"
"650699909","65069990901"
"680291101","68029110104"
"680291102","68029110202"
"680291201","68029120102"
"680291202","68029120200"
"680291301","68029130100"
"680291302","68029130208"
"680291901","68029190107"
"680291902","68029190205"
"691310001","69131000100"
"691310009","69131000903"
"691390001","69139000103"
"691390009","69139000906"
"691490901","69149090103"
"691490909","69149090906"
"700510101","70051010105"
"700510109","70051010908"
"700529901","70052990107"
"700529902","70052990205"
"701090001","70109000103"
"701090002","70109000201"
"701090003","70109000309"
"701090004","70109000407"
"701919002","70191900200"
"701919009","70191900905"
"702000991","70200099102"
"702000999","70200099905"
"710310001","71031000108"
"710310009","71031000901"
"710399001","71039900102"
"710399009","71039900905"
"710812901","71081290102"
"710812909","71081290905"
"711810001","71181000101"
"711810009","71181000904"
"711890901","71189090105"
"711890902","71189090203"
"711890909","71189090908"
"720110001","72011000109"
"720110002","72011000207"
"720110003","72011000305"
"720110004","72011000403"
"720110009","72011000902"
"720449901","72044990102"
"720449909","72044990905"
"720529001","72052900104"
"720529002","72052900202"
"720712001","72071200101"
"720712002","72071200209"
"720719001","72071900104"
"720719002","72071900202"
"720810101","72081010100"
"720810102","72081010208"
"720810901","72081090103"
"720810909","72081090906"
"720825101","72082510103"
"720825102","72082510201"
"720825201","72082520101"
"720825202","72082520209"
"720825301","72082530109"
"720825302","72082530207"
"720827101","72082710101"
"720827102","72082710209"
"720827201","72082720109"
"720827202","72082720207"
"720827301","72082730107"
"720827302","72082730205"
"720837101","72083710109"
"720837102","72083710207"
"720837201","72083720107"
"720837202","72083720205"
"720837301","72083730105"
"720837302","72083730203"
"720839101","72083910107"
"720839102","72083910205"
"720839201","72083920105"
"720839202","72083920203"
"720839301","72083930103"
"720839302","72083930201"
"720840211","72084021101"
"720840212","72084021209"
"720840291","72084029103"
"720840299","72084029906"
"720851101","72085110100"
"720851102","72085110208"
"720851103","72085110306"
"720852101","72085210109"
"720852102","72085210207"
"720852201","72085220107"
"720852202","72085220205"
"720852301","72085230105"
"720852302","72085230203"
"720854101","72085410107"
"720854102","72085410205"
"720854201","72085420105"
"720854202","72085420203"
"720854301","72085430103"
"720854302","72085430201"
"720915101","72091510104"
"720915109","72091510907"
"720915201","72091520102"
"720915209","72091520905"
"720915301","72091530100"
"720915309","72091530903"
"720916101","72091610103"
"720916109","72091610906"
"720916201","72091620101"
"720916209","72091620904"
"720916301","72091630109"
"720916309","72091630902"
"720917101","72091710102"
"720917109","72091710905"
"720917201","72091720100"
"720917209","72091720903"
"720917301","72091730108"
"720917309","72091730901"
"720928101","72092810109"
"720928102","72092810207"
"720928201","72092820107"
"720928202","72092820205"
"720928301","72092830105"
"720928302","72092830203"
"721030001","72103000104"
"721030002","72103000202"
"721030009","72103000907"
"721049009","72104900906"
"721113201","72111320100"
"721113202","72111320208"
"721113301","72111330108"
"721113302","72111330206"
"721113401","72111340106"
"721113402","72111340204"
"721114101","72111410101"
"721114102","72111410209"
"721114103","72111410307"
"721114201","72111420109"
"721114202","72111420207"
"721114301","72111430107"
"721114302","72111430205"
"721114401","72111440105"
"721114402","72111440203"
"721123101","72112310100"
"721123102","72112310208"
"721123103","72112310306"
"721129111","72112911103"
"721129112","72112911201"
"721129113","72112911309"
"721129201","72112920102"
"721129202","72112920200"
"721129203","72112920308"
"721129204","72112920406"
"721230001","72123000102"
"721230002","72123000200"
"721399101","72139910107"
"721399102","72139910205"
"721399109","72139910900"
"721399201","72139920105"
"721399202","72139920203"
"721399209","72139920908"
"721399301","72139930103"
"721399302","72139930201"
"721399309","72139930906"
"721499101","72149910106"
"721499102","72149910204"
"721499103","72149910302"
"721499104","72149910400"
"721499109","72149910909"
"721499201","72149920104"
"721499202","72149920202"
"721499203","72149920300"
"721499204","72149920408"
"721499209","72149920907"
"721499301","72149930102"
"721499302","72149930200"
"721499303","72149930308"
"721499304","72149930406"
"721499309","72149930905"
"721610001","72161000102"
"721610002","72161000200"
"721610003","72161000308"
"721631001","72163100107"
"721631002","72163100205"
"721631003","72163100303"
"721632001","72163200106"
"721632002","72163200204"
"721632003","72163200302"
"721633001","72163300105"
"721633002","72163300203"
"721633003","72163300301"
"721640001","72164000106"
"721640002","72164000204"
"721891001","72189100102"
"721891002","72189100200"
"721891009","72189100905"
"721899001","72189900104"
"721899002","72189900202"
"721899003","72189900300"
"721899004","72189900408"
"721899009","72189900907"
"721931101","72193110102"
"721931109","72193110905"
"721931902","72193190203"
"721931909","72193190908"
"721932101","72193210101"
"721932109","72193210904"
"721932902","72193290202"
"721932909","72193290907"
"721933101","72193310100"
"721933109","72193310903"
"721933902","72193390201"
"721933909","72193390906"
"721934101","72193410109"
"721934109","72193410902"
"721934902","72193490200"
"721934909","72193490905"
"721935101","72193510108"
"721935109","72193510901"
"721935902","72193590209"
"721935909","72193590904"
"721990001","72199000102"
"721990009","72199000905"
"722020101","72202010102"
"722020109","72202010905"
"722020902","72202090203"
"722020909","72202090908"
"722300009","72230000908"
"722410001","72241000102"
"722410002","72241000200"
"722410009","72241000905"
"722540001","72254000105"
"722540002","72254000203"
"722540009","72254000908"
"722620001","72262000108"
"722620002","72262000206"
"722620003","72262000304"
"722620004","72262000402"
"722691001","72269100102"
"722691002","72269100200"
"722691009","72269100905"
"722790009","72279000905"
"722810009","72281000901"
"722830009","72283000907"
"722850009","72285000902"
"730511001","73051100103"
"730511002","73051100201"
"730512001","73051200102"
"730512002","73051200200"
"730519001","73051900105"
"730519002","73051900203"
"730520001","73052000102"
"730520002","73052000200"
"730531001","73053100109"
"730531002","73053100207"
"730539001","73053900101"
"730539002","73053900209"
"730590001","73059000107"
"730590002","73059000205"
"730630002","73063000207"
"730630003","73063000305"
"730630009","73063000902"
"730661002","73066100209"
"730661003","73066100307"
"730661009","73066100904"
"730669001","73066900103"
"730669002","73066900201"
"730669003","73066900309"
"730669004","73066900407"
"730669009","73066900906"
"730690901","73069090107"
"730690902","73069090205"
"730690903","73069090303"
"730690904","73069090401"
"730690909","73069090900"
"731210902","73121090204"
"731511001","73151100101"
"731511002","73151100209"
"731511009","73151100904"
"731700901","73170090103"
"731700909","73170090906"
"731940001","73194000102"
"731940009","73194000905"
"732620001","73262000107"
"732620009","73262000900"
"732690901","73269090103"
"732690902","73269090201"
"732690903","73269090309"
"732690909","73269090906"
"740400101","74040010104"
"740400109","74040010907"
"740400901","74040090107"
"740400909","74040090900"
"740819001","74081900101"
"740819009","74081900904"
"741021109","74102110904"
"741810001","74181000108"
"741810002","74181000206"
"741810003","74181000304"
"741810004","74181000402"
"760200001","76020000106"
"760200009","76020000909"
"761290001","76129000105"
"761290009","76129000908"
"790200001","79020000103"
"790200009","79020000906"
"810295001","81029500105"
"810295002","81029500203"
"810890901","81089090105"
"810890902","81089090203"
"810890903","81089090301"
"810890904","81089090409"
"810890905","81089090506"
"810890906","81089090604"
"810890907","81089090702"
"810890909","81089090908"
"820140001","82014000101"
"820140002","82014000209"
"820340001","82034000109"
"820340002","82034000207"
"820510001","82051000103"
"820510002","82051000201"
"820530001","82053000109"
"820530002","82053000207"
"820559901","82055990106"
"820559902","82055990204"
"820559903","82055990302"
"820559904","82055990400"
"820559905","82055990507"
"820559909","82055990909"
"830990101","83099010109"
"830990109","83099010902"
"831000001","83100000107"
"831000009","83100000900"
"840140001","84014000109"
"840140002","84014000207"
"840991201","84099120105"
"840991202","84099120203"
"840991209","84099120908"
"840991701","84099170104"
"840991702","84099170202"
"840991709","84099170907"
"840991901","84099190100"
"840991909","84099190903"
"841191001","84119100105"
"841191009","84119100908"
"841290001","84129000105"
"841290003","84129000301"
"841290009","84129000908"
"841510101","84151010107"
"841510102","84151010205"
"841510901","84151090100"
"841510902","84151090208"
"842119002","84211900200"
"842119009","84211900996"
"842129901","84212990101"
"842129909","84212990904"
"842240001","84224000104"
"842240009","84224000907"
"842310001","84231000109"
"842310002","84231000207"
"842310009","84231000902"
"842381101","84238110101"
"842381102","84238110209"
"842381109","84238110904"
"842381901","84238190104"
"842381909","84238190907"
"842410009","84241000901"
"842542001","84254200109"
"842542009","84254200902"
"842549001","84254900102"
"842549009","84254900905"
"844339001","84433900102"
"844339009","84433900905"
"844610001","84461000102"
"844610002","84461000200"
"845210101","84521010101"
"845210102","84521010209"
"845210109","84521010904"
"846090901","84609090107"
"846090909","84609090900"
"847160301","84716030103"
"847160309","84716030906"
"847160901","84716090100"
"847160902","84716090208"
"847160909","84716090903"
"847170101","84717010105"
"847170102","84717010203"
"847170103","84717010301"
"847170109","84717010908"
"847290701","84729070107"
"847290702","84729070205"
"847710001","84771000104"
"847710009","84771000907"
"847989994","84798999404"
"847989999","84798999994"
"848071001","84807100105"
"848071009","84807100908"
"848610002","84861000201"
"848610009","84861000906"
"848620002","84862000209"
"848620004","84862000405"
"848620005","84862000502"
"848620008","84862000806"
"848620009","84862000904"
"848630001","84863000109"
"848630009","84863000902"
"848640001","84864000107"
"848640002","84864000205"
"848640009","84864000900"
"848690001","84869000106"
"848690002","84869000204"
"848690003","84869000302"
"848690004","84869000400"
"848690005","84869000507"
"848690006","84869000605"
"848690009","84869000909"
"850180101","85018010107"
"850180109","85018010900"
"850300901","85030090105"
"850300909","85030090908"
"850440991","85044099107"
"850440994","85044099401"
"850440995","85044099508"
"850440999","85044099900"
"850610901","85061090100"
"850610909","85061090903"
"850760001","85076000107"
"850760009","85076000900"
"850780909","85078090907"
"851130001","85113000108"
"851130002","85113000206"
"851130009","85113000901"
"851150001","85115000103"
"851150009","85115000906"
"851220111","85122011106"
"851220112","85122011204"
"851220191","85122019108"
"851220192","85122019206"
"851629901","85162990107"
"851629909","85162990900"
"851718001","85171800108"
"851718009","85171800901"
"851769002","85176900204"
"851769003","85176900302"
"852290291","85229029109"
"852290299","85229029902"
"852290301","85229030106"
"852290302","85229030204"
"852290303","85229030302"
"852290309","85229030909"
"852349001","85234900103"
"852349009","85234900906"
"852352001","85235200107"
"852352009","85235200900"
"852550002","85255000205"
"852550003","85255000303"
"852550009","85255000900"
"852581101","85258110108"
"852581102","85258110206"
"852581109","85258110901"
"852581901","85258190101"
"852581909","85258190904"
"852582101","85258210107"
"852582102","85258210205"
"852582109","85258210900"
"852582901","85258290100"
"852582909","85258290903"
"852583101","85258310106"
"852583102","85258310204"
"852583109","85258310909"
"852583901","85258390109"
"852583909","85258390902"
"852589102","85258910208"
"852589109","85258910903"
"852589901","85258990103"
"852589909","85258990906"
"852862001","85286200100"
"852862002","85286200208"
"852862009","85286200903"
"852871201","85287120105"
"852871209","85287120908"
"852910191","85291019101"
"852910192","85291019209"
"852910193","85291019307"
"852910199","85291019904"
"853120002","85312000204"
"853321001","85332100103"
"853321002","85332100201"
"853321009","85332100906"
"853329001","85332900105"
"853329009","85332900908"
"853400002","85340000205"
"853400009","85340000900"
"854011001","85401100106"
"854011002","85401100204"
"854011003","85401100302"
"854079001","85407900105"
"854079009","85407900908"
"854141001","85414100109"
"854141002","85414100207"
"854141009","85414100902"
"854142001","85414200108"
"854142009","85414200901"
"854143001","85414300107"
"854143009","85414300900"
"854149001","85414900101"
"854149002","85414900209"
"854149009","85414900904"
"854232009","85423200902"
"854239009","85423900905"
"854340001","85434000108"
"854340002","85434000206"
"854340009","85434000901"
"854370992","85437099201"
"854370993","85437099309"
"854370995","85437099504"
"854370999","85437099906"
"854442901","85444290106"
"854442909","85444290909"
"870321901","87032190108"
"870321909","87032190901"
"870380001","87038000105"
"870380009","87038000908"
"870790901","87079090100"
"870790909","87079090903"
"870899901","87089990100"
"870899909","87089990903"
"871000001","87100000103"
"871000002","87100000201"
"871200101","87120010109"
"871200102","87120010207"
"871200103","87120010305"
"871200104","87120010403"
"871200105","87120010500"
"871200109","87120010902"
"871492001","87149200108"
"871492002","87149200206"
"871492003","87149200304"
"871493201","87149320103"
"871493209","87149320906"
"871499909","87149990905"
"880100101","88010010101"
"880100102","88010010209"
"880521001","88052100104"
"880521002","88052100202"
"880529001","88052900106"
"880529002","88052900204"
"880622001","88062200102"
"880622009","88062200905"
"880623001","88062300101"
"880623009","88062300904"
"880692001","88069200107"
"880692009","88069200900"
"880693001","88069300106"
"880693009","88069300909"
"880730001","88073000101"
"880730002","88073000209"
"880730009","88073000904"
"880790001","88079000108"
"880790002","88079000206"
"880790009","88079000901"
"890200101","89020010109"
"890200109","89020010902"
"890393101","89039310106"
"890393102","89039310204"
"890399301","89039930106"
"890399302","89039930204"
"900140001","90014000101"
"900140009","90014000904"
"900190901","90019090101"
"900190909","90019090904"
"900211101","90021110103"
"900211102","90021110201"
"900211109","90021110906"
"900410001","90041000104"
"900410009","90041000907"
"900490191","90049019106"
"900490192","90049019204"
"900490199","90049019909"
"900490201","90049020103"
"900490209","90049020906"
"900490901","90049090108"
"900490909","90049090901"
"900510001","90051000103"
"900510009","90051000906"
"900580111","90058011105"
"900580119","90058011908"
"900590001","90059000106"
"900590002","90059000204"
"900590009","90059000909"
"901814001","90181400104"
"901814009","90181400907"
"901839001","90183900105"
"901839002","90183900203"
"901839009","90183900908"
"901849101","90184910101"
"901849109","90184910904"
"901890101","90189010109"
"901890109","90189010902"
"901890401","90189040103"
"901890402","90189040201"
"901890403","90189040309"
"901890501","90189050100"
"901890509","90189050903"
"901890601","90189060108"
"901890609","90189060901"
"901890801","90189080104"
"901890809","90189080907"
"901890901","90189090102"
"901890909","90189090905"
"901910201","90191020103"
"901910209","90191020906"
"902000109","90200010907"
"902000901","90200090107"
"902000909","90200090900"
"902129901","90212990103"
"902129909","90212990906"
"902190101","90219010104"
"902190109","90219010907"
"902190901","90219090107"
"902190909","90219090900"
"902221901","90222190100"
"902221902","90222190208"
"902221909","90222190903"
"902229001","90222900101"
"902229009","90222900904"
"902290001","90229000105"
"902290002","90229000203"
"902290009","90229000908"
"902519901","90251990101"
"902519909","90251990904"
"902720001","90272000105"
"902720009","90272000908"
"902789801","90278980106"
"902789809","90278980909"
"902789901","90278990104"
"902789909","90278990907"
"902820001","90282000104"
"902820009","90282000907"
"903010001","90301000102"
"903010009","90301000905"
"903141101","90314110102"
"903141102","90314110200"
"903180001","90318000106"
"903180002","90318000204"
"903180003","90318000302"
"911430001","91143000107"
"911430002","91143000205"
"920790001","92079000102"
"920790009","92079000905"
"930390901","93039090106"
"930390909","93039090909"
"930400001","93040000103"
"930400002","93040000201"
"930400003","93040000309"
"930400004","93040000407"
"930400009","93040000906"
"930599001","93059900104"
"930599009","93059900907"
"930630101","93063010103"
"930630102","93063010201"
"930700001","93070000100"
"930700009","93070000903"
"940429001","94042900109"
"940429009","94042900902"
"940490009","94049000906"
"940561001","94056100107"
"940561009","94056100900"
"940569001","94056900109"
"940569009","94056900902"
"950300911","95030091102"
"950300912","95030091200"
"950300919","95030091905"
"950300921","95030092101"
"950300929","95030092904"
"950300931","95030093100"
"950300932","95030093208"
"950300933","95030093306"
"950300939","95030093903"
"950450002","95045000208"
"950450009","95045000903"
"950510001","95051000108"
"950510009","95051000901"
"950659001","95065900109"
"950659002","95065900207"
"950659003","95065900305"
"950659009","95065900902"
"950699001","95069900101"
"950699009","95069900904"
"960190411","96019041105"
"960190419","96019041908"
"960190421","96019042104"
"960190429","96019042907"
"961900121","96190012109"
"961900129","96190012902"
"961900201","96190020109"
"961900209","96190020902"
"961900301","96190030107"
"961900309","96190030900"
"961900901","96190090104"
"961900909","96190090907"
"962000612","96200061204"
"970310001","97031000108"
"970310002","97031000206"
"970310009","97031000901"
"970390001","97039000101"
"970390002","97039000209"
"970390009","97039000904"
"970510001","97051000106"
"970510009","97051000909"
"970522001","97052200102"
"970522009","97052200905"
"970529001","97052900105"
"970529009","97052900908"
"970610001","97061000105"
"970610009","97061000908"
"970690001","97069000108"
"970690009","97069000901"
"980620001","98062000102"
"980620002","98062000200"
"980620009","98062000905"
"980710002","98071000201"
"980710009","98071000906"
"980720003","98072000307"
"980720009","98072000904"
"980730001","98073000109"
"980730002","98073000207"
"980800001","98080000104"
"980800003","98080000300"
"980800004","98080000408"
"980800006","98080000603"
"980800007","98080000701"
"980920001","98092000109"
"980920009","98092000902"
"981200002","98120000206"
"981500001","98150000105"
"981500002","98150000203"
"981600001","98160000104"
"981600002","98160000202"
"982513002","98251300206"
"982540001","98254000105"
"982540002","98254000203"
"982560001","98256000100"
"982560003","98256000306"
"982571001","98257100107"
"982571002","98257100205"
"982571003","98257100303"
"982571005","98257100508"
"982571007","98257100704"
"982571008","98257100802"
"982572001","98257200106"
"982572002","98257200204"
"0106191021","01061910215"
"0106191022","01061910224"
"0106192011","01061920115"
"0106192019","01061920197"
"0106194011","01061940111"
"0106194012","01061940120"
"0106194013","01061940139"
"0106194014","01061940148"
"0106194015","01061940157"
"0106194017","01061940175"
"0106194018","01061940184"
"0106194019","01061940193"
"0106194021","01061940219"
"0106194022","01061940228"
"0106194023","01061940237"
"0106201011","01062010114"
"0106201012","01062010123"
"0106201013","01062010132"
"0106201014","01062010141"
"0106201015","01062010150"
"0106202021","01062020210"
"0106202022","01062020229"
"0106202023","01062020238"
"0106202029","01062020292"
"0106202031","01062020318"
"0106202032","01062020327"
"0106209021","01062090215"
"0106209022","01062090224"
"0106209023","01062090233"
"0106209024","01062090242"
"0106209025","01062090251"
"0106390012","01063900124"
"0106390013","01063900133"
"0106390014","01063900142"
"0106390015","01063900151"
"0106390016","01063900160"
"0106390017","01063900179"
"0106390021","01063900213"
"0106390022","01063900222"
"0106390023","01063900231"
"0106390030","01063900302"
"0106390031","01063900311"
"0106390032","01063900320"
"0106390033","01063900339"
"0106390034","01063900348"
"0106390035","01063900357"
"0106390036","01063900366"
"0106390037","01063900375"
"0106390038","01063900384"
"0106390039","01063900393"
"0106390041","01063900419"
"0106390042","01063900428"
"0106390043","01063900437"
"0106390044","01063900446"
"0106490010","01064900104"
"0106490011","01064900113"
"0106900011","01069000111"
"0106900019","01069000193"
"0206109011","02061090118"
"0206109012","02061090127"
"0206109013","02061090136"
"0206109081","02061090813"
"0206109082","02061090822"
"0206109083","02061090831"
"0206109091","02061090911"
"0206109099","02061090993"
"0206299061","02062990616"
"0206299062","02062990625"
"0206299063","02062990634"
"0206299071","02062990714"
"0206299072","02062990723"
"0206299091","02062990910"
"0206299099","02062990992"
"0206309020","02063090203"
"0206309021","02063090212"
"0206309022","02063090221"
"0206309023","02063090230"
"0206309024","02063090249"
"0206309025","02063090258"
"0206309026","02063090267"
"0206309027","02063090276"
"0206309028","02063090285"
"0206309029","02063090294"
"0206499020","02064990202"
"0206499021","02064990211"
"0206499022","02064990220"
"0206499023","02064990239"
"0206499024","02064990248"
"0206499025","02064990257"
"0206499026","02064990266"
"0206499027","02064990275"
"0206499028","02064990284"
"0206499029","02064990293"
"0210910011","02109100113"
"0210910012","02109100122"
"0210910021","02109100211"
"0210910022","02109100220"
"0210920011","02109200112"
"0210920012","02109200121"
"0210920013","02109200130"
"0210920014","02109200149"
"0210920015","02109200158"
"0210920016","02109200167"
"0210920021","02109200210"
"0210920022","02109200229"
"0210920023","02109200238"
"0210920024","02109200247"
"0210920025","02109200256"
"0210920026","02109200265"
"0210920031","02109200318"
"0210920032","02109200327"
"0210920033","02109200336"
"0210930011","02109300111"
"0210930014","02109300148"
"0210930019","02109300193"
"0210930023","02109300237"
"0210930024","02109300246"
"0210930029","02109300291"
"0210930031","02109300317"
"0210930032","02109300326"
"0210930039","02109300399"
"0210930041","02109300415"
"0210930042","02109300424"
"0210930049","02109300497"
"0210930051","02109300512"
"0210930052","02109300521"
"0210930059","02109300594"
"0210992911","02109929112"
"0210992919","02109929194"
"0301110031","03011100316"
"0301110032","03011100325"
"0301110033","03011100334"
"0301110034","03011100343"
"0301110035","03011100352"
"0301110036","03011100361"
"0301110037","03011100370"
"0301991051","03019910514"
"0301991052","03019910523"
"0301991062","03019910621"
"0301991063","03019910630"
"0301991064","03019910649"
"0301991065","03019910658"
"0301991066","03019910667"
"0301991091","03019910916"
"0301991092","03019910925"
"0301992941","03019929416"
"0301992942","03019929425"
"0301992943","03019929434"
"0301992944","03019929443"
"0301992945","03019929452"
"0301992946","03019929461"
"0301992947","03019929470"
"0301992948","03019929489"
"0301992949","03019929498"
"0301992951","03019929513"
"0301992952","03019929522"
"0301992953","03019929531"
"0301992954","03019929540"
"0301992955","03019929559"
"0301992956","03019929568"
"0301992957","03019929577"
"0301992971","03019929719"
"0301992972","03019929728"
"0301992973","03019929737"
"0301992991","03019929915"
"0301992992","03019929924"
"0302810051","03028100515"
"0302810052","03028100524"
"0302810053","03028100533"
"0302810054","03028100542"
"0302810055","03028100551"
"0302810056","03028100560"
"0302898921","03028989218"
"0302898922","03028989227"
"0302898923","03028989236"
"0302898925","03028989254"
"0302898941","03028989414"
"0302898942","03028989423"
"0302898991","03028989913"
"0302898992","03028989922"
"0303810051","03038100514"
"0303810052","03038100523"
"0303810053","03038100532"
"0303810054","03038100541"
"0303810055","03038100550"
"0303810056","03038100569"
"0303898931","03038989315"
"0303898932","03038989324"
"0303898933","03038989333"
"0303898935","03038989351"
"0303898942","03038989422"
"0303898943","03038989431"
"0303898944","03038989440"
"0304499011","03044990114"
"0304499012","03044990123"
"0304499013","03044990132"
"0304499014","03044990141"
"0304499015","03044990150"
"0304499019","03044990196"
"0304499071","03044990711"
"0304499072","03044990720"
"0304499073","03044990739"
"0304499091","03044990917"
"0304499099","03044990999"
"0304599011","03045990111"
"0304599012","03045990120"
"0304599013","03045990139"
"0304599014","03045990148"
"0304599015","03045990157"
"0304599019","03045990193"
"0304599071","03045990718"
"0304599072","03045990727"
"0304599073","03045990736"
"0304599091","03045990914"
"0304599099","03045990996"
"0304880011","03048800115"
"0304880012","03048800124"
"0304880013","03048800133"
"0304880014","03048800142"
"0304880015","03048800151"
"0304880016","03048800160"
"0304880017","03048800179"
"0304880019","03048800197"
"0304899021","03048990213"
"0304899022","03048990222"
"0304899023","03048990231"
"0304899024","03048990240"
"0304899025","03048990259"
"0304899081","03048990810"
"0304899082","03048990829"
"0304899083","03048990838"
"0304899091","03048990918"
"0304899099","03048990990"
"0304969011","03049690116"
"0304969012","03049690125"
"0304969013","03049690134"
"0304969014","03049690143"
"0304969015","03049690152"
"0304999021","03049990211"
"0304999022","03049990220"
"0304999023","03049990239"
"0304999024","03049990248"
"0304999025","03049990257"
"0304999029","03049990293"
"0306170051","03061700510"
"0306170052","03061700529"
"0306332911","03063329116"
"0306332919","03063329198"
"0306332991","03063329919"
"0306332999","03063329991"
"0306362011","03063620112"
"0306362012","03063620121"
"0306362021","03063620210"
"0306362022","03063620229"
"0306362031","03063620318"
"0306362032","03063620327"
"0306362041","03063620416"
"0306362042","03063620425"
"0306362051","03063620513"
"0306362052","03063620522"
"0306362081","03063620817"
"0306362082","03063620826"
"0306362083","03063620835"
"0306362084","03063620844"
"0306362089","03063620899"
"0306362091","03063620915"
"0306362092","03063620924"
"0306399011","03063990114"
"0306399012","03063990123"
"0307310011","03073100110"
"0307310019","03073100192"
"0307310021","03073100218"
"0307310029","03073100290"
"0307601011","03076010112"
"0307601012","03076010121"
"0307601013","03076010130"
"0307601014","03076010149"
"0307601019","03076010194"
"0307719021","03077190210"
"0307719022","03077190229"
"0307790011","03077900113"
"0307790012","03077900122"
"0308901921","03089019214"
"0308901922","03089019223"
"0404100021","04041000215"
"0404100029","04041000297"
"0504002111","05040021113"
"0504002112","05040021122"
"0504002113","05040021131"
"0504002121","05040021211"
"0504002122","05040021220"
"0504002123","05040021239"
"0504002311","05040023111"
"0504002312","05040023120"
"0504002313","05040023139"
"0504002321","05040023219"
"0504002322","05040023228"
"0504002323","05040023237"
"0504002331","05040023317"
"0504002332","05040023326"
"0504002333","05040023335"
"0504002991","05040029918"
"0504002992","05040029927"
"0504002993","05040029936"
"0504002999","05040029990"
"0511911011","05119110117"
"0511911019","05119110199"
"0511999921","05119999211"
"0511999923","05119999239"
"0511999924","05119999248"
"0511999931","05119999319"
"0511999939","05119999391"
"0601100061","06011000617"
"0601100062","06011000626"
"0601100063","06011000635"
"0601100064","06011000644"
"0601100065","06011000653"
"0601100066","06011000662"
"0601100067","06011000671"
"0601201061","06012010613"
"0601201062","06012010622"
"0601201063","06012010631"
"0601201064","06012010640"
"0601201065","06012010659"
"0601201066","06012010668"
"0601201067","06012010677"
"0601201068","06012010686"
"0601202061","06012020611"
"0601202062","06012020620"
"0601202063","06012020639"
"0601202064","06012020648"
"0601202065","06012020657"
"0601202066","06012020666"
"0601202067","06012020675"
"0602109051","06021090519"
"0602109052","06021090528"
"0602109053","06021090537"
"0602109054","06021090546"
"0602109055","06021090555"
"0602109056","06021090564"
"0602109057","06021090573"
"0602109058","06021090582"
"0602109059","06021090591"
"0602200011","06022000115"
"0602200012","06022000124"
"0602200013","06022000133"
"0602200014","06022000142"
"0602200015","06022000151"
"0602200016","06022000160"
"0602200017","06022000179"
"0602200018","06022000188"
"0602200021","06022000213"
"0602200022","06022000222"
"0602200023","06022000231"
"0602200024","06022000240"
"0602200025","06022000259"
"0602200026","06022000268"
"0602200027","06022000277"
"0602200028","06022000286"
"0602200029","06022000295"
"0602200041","06022000419"
"0602200042","06022000428"
"0602200043","06022000437"
"0602200044","06022000446"
"0602200045","06022000455"
"0602200046","06022000464"
"0602909121","06029091218"
"0602909129","06029091290"
"0602909141","06029091414"
"0602909142","06029091423"
"0602909143","06029091432"
"0602909144","06029091441"
"0602909145","06029091450"
"0602909146","06029091469"
"0602909147","06029091478"
"0602909149","06029091496"
"0602909151","06029091511"
"0602909152","06029091520"
"0602909153","06029091539"
"0602909154","06029091548"
"0602909155","06029091557"
"0602909156","06029091566"
"0602909157","06029091575"
"0602909158","06029091584"
"0602909911","06029099112"
"0602909912","06029099121"
"0602909913","06029099130"
"0602909914","06029099149"
"0602909915","06029099158"
"0602909916","06029099167"
"0602909917","06029099176"
"0602909919","06029099194"
"0602909921","06029099210"
"0602909922","06029099229"
"0602909923","06029099238"
"0602909924","06029099247"
"0602909925","06029099256"
"0602909926","06029099265"
"0602909927","06029099274"
"0602909928","06029099283"
"0603199011","06031990118"
"0603199012","06031990127"
"0603199014","06031990145"
"0603199015","06031990154"
"0603199016","06031990163"
"0603199017","06031990172"
"0603199018","06031990181"
"0704909011","07049090118"
"0704909012","07049090127"
"0709999011","07099990114"
"0709999012","07099990123"
"0709999013","07099990132"
"0709999014","07099990141"
"0709999015","07099990150"
"0709999016","07099990169"
"0709999018","07099990187"
"0709999021","07099990212"
"0709999022","07099990221"
"0709999023","07099990230"
"0709999024","07099990249"
"0709999025","07099990258"
"0709999026","07099990267"
"0710299011","07102990116"
"0710299019","07102990198"
"0710809031","07108090318"
"0710809032","07108090327"
"0710809041","07108090416"
"0710809042","07108090425"
"0710809043","07108090434"
"0710809044","07108090443"
"0710809045","07108090452"
"0711909011","07119090119"
"0711909014","07119090146"
"0712399011","07123990112"
"0712399012","07123990121"
"0712399013","07123990130"
"0712399014","07123990149"
"0712399015","07123990158"
"0712399016","07123990167"
"1005900011","10059000111"
"1005900012","10059000120"
"1005900091","10059000914"
"1005900092","10059000923"
"1201900021","12019000211"
"1201900022","12019000220"
"1201900091","12019000916"
"1201900092","12019000925"
"1205900021","12059000217"
"1205900029","12059000299"
"1207300011","12073000110"
"1207300019","12073000192"
"1209910081","12099100819"
"1209910082","12099100828"
"1209910083","12099100837"
"1211909141","12119091415"
"1211909142","12119091424"
"1211909143","12119091433"
"1211909144","12119091442"
"1211909161","12119091610"
"1211909162","12119091629"
"1211909163","12119091638"
"1211909191","12119091914"
"1211909192","12119091923"
"1211909221","12119092218"
"1211909229","12119092290"
"1602202011","16022020119"
"1602202012","16022020128"
"1602202021","16022020217"
"1602202022","16022020226"
"1602202091","16022020912"
